collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
bcast_K2K,8,7,4,131072,4194304,4194304,1536,112.596000,9.312729
bcast_K2K,8,7,4,131072,4194304,4194304,1536,192.672000,5.442285
bcast_K2K,8,7,4,131072,4194304,4194304,1536,130.712000,8.022033
bcast_K2K,8,7,4,131072,4194304,4194304,1536,189.320000,5.538644
bcast_K2K,8,7,4,131072,4194304,4194304,1536,127.424000,8.229031
bcast_K2K,8,7,4,131072,4194304,4194304,1536,589.936000,1.777440
bcast_K2K,8,7,4,131072,4194304,4194304,1536,128.240000,8.176669
bcast_K2K,8,7,4,131072,4194304,4194304,1536,310.208000,3.380235
bcast_K2K,8,7,4,131072,4194304,4194304,1536,76.260000,13.750013
bcast_K2K,8,7,4,131072,4194304,4194304,1536,287.864000,3.642609
bcast_K2K,8,7,4,131072,4194304,4194304,1536,158.944000,6.597141
bcast_K2K,8,7,4,131072,4194304,4194304,1536,350.944000,2.987873
bcast_K2K,8,7,4,131072,4194304,4194304,1536,107.052000,9.795016
bcast_K2K,8,7,4,131072,4194304,4194304,1536,227.128000,4.616674
bcast_K2K,8,7,4,131072,4194304,4194304,1536,113.032000,9.276807
bcast_K2K,8,7,4,131072,4194304,4194304,1536,235.824000,4.446435
bcast_K2K,8,7,4,131072,4194304,4194304,1536,117.384000,8.932870
bcast_K2K,8,7,4,131072,4194304,4194304,1536,282.592000,3.710565
bcast_K2K,8,7,4,131072,4194304,4194304,1536,97.936000,10.706747
bcast_H2H,8,7,4,262144,4194304,4194304,1536,568.202000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,307.315000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,374.333000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,197.075000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,364.024000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,571.448000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,638.466000,0.000000
