collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,461.772000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,319.480000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,474.547000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,235.912000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,531.560000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,343.955000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,461.446000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,360.722000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,519.721000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,334.242000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,470.978000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,348.196000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,479.903000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,331.207000,0.000000
allreduce_H2H,14,11,4,131072,4194304,4194304,1536,472.739000,0.000000
allreduce_F2F,14,11,4,131072,4194304,4194304,1536,228.352000,0.000000
