cclo_nop,0.324,coyote_nop,3.788,xrt_nop,54.464
cclo_nop,0.324,coyote_nop,3.677,xrt_nop,44.415
cclo_nop,0.324,coyote_nop,3.747,xrt_nop,44.715
cclo_nop,0.324,coyote_nop,3.727,xrt_nop,44.314
cclo_nop,0.324,coyote_nop,3.748,xrt_nop,42.04
cclo_nop,0.324,coyote_nop,3.868,xrt_nop,45.627
cclo_nop,0.324,coyote_nop,3.797,xrt_nop,43.233
cclo_nop,0.324,coyote_nop,3.677,xrt_nop,42.691
cclo_nop,0.324,coyote_nop,3.767,xrt_nop,57.179
cclo_nop,0.324,coyote_nop,3.667,xrt_nop,43.172
cclo_nop,0.324,coyote_nop,3.737,xrt_nop,44.775
cclo_nop,0.324,coyote_nop,3.687,xrt_nop,43.383
cclo_nop,0.324,coyote_nop,3.687,xrt_nop,55.205
cclo_nop,0.324,coyote_nop,3.737,xrt_nop,44.455
cclo_nop,0.324,coyote_nop,3.617,xrt_nop,44.465
cclo_nop,0.324,coyote_nop,3.657,xrt_nop,42.962
cclo_nop,0.324,coyote_nop,3.717,xrt_nop,54.524
cclo_nop,0.324,coyote_nop,3.868,xrt_nop,43.683
cclo_nop,0.324,coyote_nop,3.627,xrt_nop,44.454
cclo_nop,0.324,coyote_nop,3.747,xrt_nop,44.274
cclo_nop,0.324,coyote_nop,3.728,xrt_nop,43.853
cclo_nop,0.324,coyote_nop,3.667,xrt_nop,44.494
cclo_nop,0.324,coyote_nop,3.697,xrt_nop,43.493
cclo_nop,0.324,coyote_nop,3.697,xrt_nop,44.755
cclo_nop,0.324,coyote_nop,3.727,xrt_nop,44.244
cclo_nop,0.324,coyote_nop,3.757,xrt_nop,46.358
cclo_nop,0.324,coyote_nop,3.727,xrt_nop,43.844
cclo_nop,0.324,coyote_nop,3.687,xrt_nop,43.393
cclo_nop,0.324,coyote_nop,3.637,xrt_nop,42.871
cclo_nop,0.324,coyote_nop,3.707,xrt_nop,43.523
cclo_nop,0.324,coyote_nop,3.707,xrt_nop,44.114
cclo_nop,0.324,coyote_nop,3.707,xrt_nop,44.013
cclo_nop,0.324,coyote_nop,3.717,xrt_nop,44.054
cclo_nop,0.324,coyote_nop,3.687,xrt_nop,46.599
cclo_nop,0.324,coyote_nop,3.727,xrt_nop,42.821
cclo_nop,0.324,coyote_nop,3.767,xrt_nop,44.204
cclo_nop,0.324,coyote_nop,3.727,xrt_nop,42.751
cclo_nop,0.324,coyote_nop,3.677,xrt_nop,43.513
cclo_nop,0.324,coyote_nop,3.657,xrt_nop,44.184
cclo_nop,0.324,coyote_nop,3.737,xrt_nop,44.515
cclo_nop,0.324,coyote_nop,3.667,xrt_nop,44.825
cclo_nop,0.324,coyote_nop,3.637,xrt_nop,44.254
cclo_nop,0.324,coyote_nop,3.707,xrt_nop,44.916
cclo_nop,0.324,coyote_nop,3.717,xrt_nop,44.214
cclo_nop,0.324,coyote_nop,3.697,xrt_nop,43.894
cclo_nop,0.324,coyote_nop,3.878,avg_xrt_nop,45.3165445544555
cclo_nop,0.324,coyote_nop,3.717,,
cclo_nop,0.324,coyote_nop,3.697,,
cclo_nop,0.324,coyote_nop,3.707,,
cclo_nop,0.324,coyote_nop,3.707,,
cclo_nop,0.324,coyote_nop,3.707,,
cclo_nop,0.324,coyote_nop,3.717,,
cclo_nop,0.324,coyote_nop,3.707,,
cclo_nop,0.324,coyote_nop,3.667,,
avg_cclo_nop,0.324436363636364,avg_coyote_nop,3.77240909090909,,
