collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allgather,2,0,NA,8192,NA,NA,NA,92.957,0.705014
allgather,2,0,NA,8192,NA,NA,NA,91.143,0.719046
allgather,2,0,NA,8192,NA,NA,NA,87.326,0.750475
allgather,2,0,NA,8192,NA,NA,NA,68.581,0.9556
allgather,2,0,NA,8192,NA,NA,NA,93.829,0.698462
allgather,2,0,NA,8192,NA,NA,NA,92.015,0.712232
allgather,2,0,NA,8192,NA,NA,NA,87.076,0.75263
allgather,2,0,NA,8192,NA,NA,NA,90.854,0.721333
allgather,2,0,NA,8192,NA,NA,NA,66.597,0.984068
allgather,2,0,NA,8192,NA,NA,NA,92.416,0.709141
allgather,2,0,NA,8192,NA,NA,NA,103.427,0.633645
allgather,2,0,NA,8192,NA,NA,NA,103.738,0.631745
allgather,2,0,NA,8192,NA,NA,NA,111.422,0.588178
allgather,2,0,NA,8192,NA,NA,NA,106.853,0.613329
allgather,2,0,NA,8192,NA,NA,NA,109.879,0.596438
allgather,2,0,NA,8192,NA,NA,NA,114.879,0.570479
allgather,2,0,NA,8192,NA,NA,NA,107.555,0.609325
allgather,2,0,NA,8192,NA,NA,NA,109.639,0.597744
allgather,2,0,NA,8192,NA,NA,NA,115.14,0.569185
allgather,2,0,NA,8192,NA,NA,NA,104.219,0.62883
allgather,2,0,NA,8192,NA,NA,NA,112.966,0.580139
allgather,2,0,NA,8192,NA,NA,NA,109.228,0.599993
allgather,2,0,NA,8192,NA,NA,NA,115.259,0.568598
allgather,2,0,NA,8192,NA,NA,NA,107.515,0.609552
allgather,2,0,NA,8192,NA,NA,NA,109.358,0.599279
allgather,2,0,NA,8192,NA,NA,NA,104.529,0.626965
allgather,2,0,NA,8192,NA,NA,NA,115.38,0.568001
allgather,2,0,NA,8192,NA,NA,NA,108.747,0.602647
allgather,2,0,NA,8192,NA,NA,NA,109.839,0.596655
allgather,2,0,NA,8192,NA,NA,NA,104.69,0.626001
allgather,2,0,NA,8192,NA,NA,NA,108.437,0.604369
allgather,2,0,NA,8192,NA,NA,NA,110.58,0.592657
allgather,2,0,NA,8192,NA,NA,NA,110.57,0.59271
allgather,2,0,NA,8192,NA,NA,NA,92.336,0.709756
allgather,2,0,NA,8192,NA,NA,NA,67.88,0.965468
allgather,2,0,NA,8192,NA,NA,NA,92.617,0.707602
allgather,2,0,NA,8192,NA,NA,NA,92.116,0.711451
allgather,2,0,NA,8192,NA,NA,NA,92.326,0.709833
allgather,2,0,NA,8192,NA,NA,NA,90.923,0.720786
allgather,2,0,NA,8192,NA,NA,NA,89.471,0.732483
allgather,2,0,NA,8192,NA,NA,NA,91.474,0.716444
allgather,2,0,NA,8192,NA,NA,NA,90.202,0.726547
allgather,2,0,NA,8192,NA,NA,NA,87.086,0.752543
allgather,2,0,NA,8192,NA,NA,NA,78.66,0.833155
allgather,2,0,NA,8192,NA,NA,NA,88.629,0.739442
allgather,2,0,NA,16384,NA,NA,NA,113.266,1.15721
allgather,2,0,NA,16384,NA,NA,NA,83.489,1.56993
allgather,2,0,NA,16384,NA,NA,NA,99.299,1.31997
allgather,2,0,NA,16384,NA,NA,NA,95.843,1.36757
allgather,2,0,NA,16384,NA,NA,NA,81.685,1.6046
allgather,2,0,NA,16384,NA,NA,NA,105.812,1.23873
allgather,2,0,NA,16384,NA,NA,NA,106.253,1.23358
allgather,2,0,NA,16384,NA,NA,NA,109.91,1.19254
allgather,2,0,NA,16384,NA,NA,NA,131.631,0.995753
allgather,2,0,NA,16384,NA,NA,NA,121.792,1.0762
allgather,2,0,NA,16384,NA,NA,NA,137.051,0.956374
allgather,2,0,NA,16384,NA,NA,NA,123.375,1.06239
allgather,2,0,NA,16384,NA,NA,NA,111.793,1.17245
allgather,2,0,NA,16384,NA,NA,NA,116.232,1.12768
allgather,2,0,NA,16384,NA,NA,NA,110.971,1.18114
allgather,2,0,NA,16384,NA,NA,NA,114.398,1.14575
allgather,2,0,NA,16384,NA,NA,NA,117.444,1.11604
allgather,2,0,NA,16384,NA,NA,NA,110.911,1.18178
allgather,2,0,NA,16384,NA,NA,NA,112.885,1.16111
allgather,2,0,NA,16384,NA,NA,NA,108.637,1.20651
allgather,2,0,NA,16384,NA,NA,NA,119.749,1.09456
allgather,2,0,NA,16384,NA,NA,NA,124.357,1.054
allgather,2,0,NA,16384,NA,NA,NA,129.086,1.01539
allgather,2,0,NA,16384,NA,NA,NA,138.584,0.945795
allgather,2,0,NA,16384,NA,NA,NA,125.659,1.04308
allgather,2,0,NA,16384,NA,NA,NA,131.27,0.998492
allgather,2,0,NA,16384,NA,NA,NA,128.064,1.02349
allgather,2,0,NA,16384,NA,NA,NA,125.52,1.04423
allgather,2,0,NA,16384,NA,NA,NA,125.87,1.04133
allgather,2,0,NA,16384,NA,NA,NA,128.164,1.02269
allgather,2,0,NA,16384,NA,NA,NA,127.603,1.02719
allgather,2,0,NA,16384,NA,NA,NA,123.917,1.05774
allgather,2,0,NA,16384,NA,NA,NA,122.042,1.07399
allgather,2,0,NA,16384,NA,NA,NA,133.925,0.978697
allgather,2,0,NA,16384,NA,NA,NA,123.044,1.06524
allgather,2,0,NA,16384,NA,NA,NA,124.227,1.0551
allgather,2,0,NA,16384,NA,NA,NA,130.288,1.00602
allgather,2,0,NA,16384,NA,NA,NA,129.416,1.0128
allgather,2,0,NA,16384,NA,NA,NA,120.791,1.08511
allgather,2,0,NA,16384,NA,NA,NA,121.902,1.07522
allgather,2,0,NA,16384,NA,NA,NA,129.506,1.01209
allgather,2,0,NA,16384,NA,NA,NA,132.943,0.985926
allgather,2,0,NA,16384,NA,NA,NA,120.921,1.08395
allgather,2,0,NA,16384,NA,NA,NA,127.844,1.02525
allgather,2,0,NA,16384,NA,NA,NA,127.042,1.03172
allgather,2,0,NA,16384,NA,NA,NA,127.103,1.03123
allgather,2,0,NA,16384,NA,NA,NA,133.244,0.983699
allgather,2,0,NA,16384,NA,NA,NA,131.481,0.996889
allgather,2,0,NA,16384,NA,NA,NA,122.393,1.07091
