collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allreduce,2,0,NA,32768,NA,NA,NA,230.148,1.13902
allreduce,2,0,NA,32768,NA,NA,NA,216.243,1.21227
allreduce,2,0,NA,32768,NA,NA,NA,225.841,1.16075
allreduce,2,0,NA,32768,NA,NA,NA,217.855,1.2033
allreduce,2,0,NA,32768,NA,NA,NA,227.113,1.15424
allreduce,2,0,NA,32768,NA,NA,NA,174.953,1.49837
allreduce,2,0,NA,32768,NA,NA,NA,145.638,1.79997
allreduce,2,0,NA,32768,NA,NA,NA,169.193,1.54938
allreduce,2,0,NA,32768,NA,NA,NA,171.376,1.52964
allreduce,2,0,NA,32768,NA,NA,NA,168.401,1.55667
allreduce,2,0,NA,32768,NA,NA,NA,158.262,1.65639
allreduce,2,0,NA,32768,NA,NA,NA,172.178,1.52252
allreduce,2,0,NA,32768,NA,NA,NA,170.776,1.53502
allreduce,2,0,NA,32768,NA,NA,NA,174.653,1.50094
allreduce,2,0,NA,32768,NA,NA,NA,153.553,1.70719
allreduce,2,0,NA,32768,NA,NA,NA,176.416,1.48594
allreduce,2,0,NA,32768,NA,NA,NA,169.994,1.54208
allreduce,2,0,NA,32768,NA,NA,NA,183.53,1.42834
allreduce,2,0,NA,32768,NA,NA,NA,164.874,1.58997
allreduce,2,0,NA,32768,NA,NA,NA,173.431,1.51152
allreduce,2,0,NA,32768,NA,NA,NA,165.685,1.58218
allreduce,2,0,NA,65536,NA,NA,NA,278.992,1.87922
allreduce,2,0,NA,65536,NA,NA,NA,252.711,2.07465
allreduce,2,0,NA,65536,NA,NA,NA,262.22,1.99942
allreduce,2,0,NA,65536,NA,NA,NA,215.571,2.43209
allreduce,2,0,NA,65536,NA,NA,NA,197.807,2.6505
allreduce,2,0,NA,65536,NA,NA,NA,227.633,2.30322
allreduce,2,0,NA,65536,NA,NA,NA,214.048,2.44939
allreduce,2,0,NA,65536,NA,NA,NA,194.27,2.69876
allreduce,2,0,NA,65536,NA,NA,NA,227.804,2.30149
allreduce,2,0,NA,65536,NA,NA,NA,207.766,2.52345
allreduce,2,0,NA,65536,NA,NA,NA,200.642,2.61305
allreduce,2,0,NA,65536,NA,NA,NA,203.518,2.57613
allreduce,2,0,NA,65536,NA,NA,NA,189.692,2.76389
allreduce,2,0,NA,65536,NA,NA,NA,211.703,2.47653
allreduce,2,0,NA,65536,NA,NA,NA,209.78,2.49923
allreduce,2,0,NA,65536,NA,NA,NA,191.605,2.7363
allreduce,2,0,NA,65536,NA,NA,NA,200.252,2.61814
